Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,MSZoning,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,Functional,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,PoolQC,Fence,MiscFeature,SaleType,SaleCondition,SalePrice
630,0.29264858,0.17993568,-0.0,0.44255373,0.6154314,0.07472198,0.67364615,-0.0,-0.0,-0.0,0.26735517,0.1043828,0.17927995,0.3263195,-0.0,0.27439404,-0.0,-0.0,0.33205268,-0.0,0.37192288,0.32713732,0.5053192,-0.0,0.95829713,0.25987548,0.17064424,-0.0,-0.0,0.50796753,-0.0,-0.0,-0.0,-0.0,0.44961354,-0.0,0.99875,0.99529785,-0.0,0.9777591,0.98437387,-0.0,-0.0,-0.0,0.69982004,0.0022917911,0.29439566,-0.0,0.70161253,-0.0,0.14242539,0.8381457,0.8661659,0.515529,0.99432534,1.0192516,-0.0,0.25751922,0.026950095,0.75809175,0.8204862,0.8300838,0.21183914,0.9996983,1.0053061,-0.0,-0.0,0.9702094,0.98407614,0.81755155,0.6389959,0.2110207,0.60433435,-0.0,0.9960972,0.5020675,0.9943807,1.00703,0.001984626,0.14117779
631,0.58725274,0.12410168,-0.0,0.7899573,0.48639873,0.9889375,0.9398987,0.03822436,-0.0,-0.0,0.6574171,0.25739408,0.28204292,-0.0,-0.0,0.23431183,-0.0,-0.0,0.6675624,-0.0,0.25886086,0.340432,0.3360721,0.34785762,1.0047181,0.5077196,0.45531344,0.189924,0.13684656,-0.0,-0.0,-0.0,-0.0,-0.0,0.6361347,0.26319444,0.7604608,1.0019114,0.9984291,0.97789204,0.98193675,-0.0,1.0084698,-0.0,0.6561817,0.2565345,0.28243685,0.74424654,0.28012976,-0.0,0.1419071,0.84684116,0.87156785,0.7603745,0.6644398,1.0116783,0.39600703,0.502415,0.26386344,0.50238466,0.32218853,0.82889044,0.2024616,-0.0,1.0025141,0.81061375,0.6504789,0.9940075,0.38539234,0.14950329,0.2976984,0.8046477,0.79908776,1.002195,0.9984863,1.0051821,1.005389,1.0034163,0.7962948,0.24076189
632,-0.0,0.28447878,-0.0,0.6716795,0.4893987,0.7734356,0.45706022,0.10999059,-0.0,-0.0,0.24847367,0.21823482,0.2457447,-0.0,-0.0,0.20733006,-0.0,-0.0,0.6661778,-0.0,0.38410535,0.34578884,0.33399093,0.33889452,0.9928887,0.5035106,0.39257124,0.23516235,0.00067563175,-0.0,-0.0,-0.0,-0.0,-0.0,0.2791586,0.77006996,0.7578532,0.999554,1.0058817,0.98516417,0.99217606,-0.0,1.0135163,-0.0,0.58725834,0.2566067,0.2874828,-0.0,0.2852987,-0.0,0.14183512,0.626603,0.6640289,0.26040933,0.99983776,0.5079999,0.19361316,0.74912214,0.7702893,0.75805974,-0.0,0.83191925,0.20097336,0.99693096,1.0041091,0.81243736,0.9854694,0.9887244,0.7833497,0.16007699,-0.0,0.8068416,0.7992264,0.99877924,1.0017302,1.0011678,1.0022416,1.0031419,0.5989709,0.07370213
633,-0.0,0.26859578,-0.0,0.450652,0.7358146,0.6090758,0.9218009,-0.0,-0.0,-0.0,0.049042013,0.17350686,0.16925716,-0.0,-0.0,0.1423231,0.0074878046,-0.0,0.3435463,-0.0,0.38519523,0.34104347,0.33304754,-0.0,0.98159707,0.2529732,0.19338723,0.4759543,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.54598224,0.23846225,0.7589964,1.0036418,1.0007617,0.98474085,0.98795736,-0.0,-0.0,-0.0,0.5020073,0.25098744,0.28423756,-0.0,0.28869525,-0.0,0.14129402,0.90965956,0.929965,0.50432634,1.0015793,1.0140826,0.19289538,0.74799585,0.7655538,0.7448968,0.15374187,0.49510404,0.20118403,1.0099233,1.0019107,0.81445,0.9930586,0.99675196,0.99217683,0.15570392,0.64963865,0.80467117,0.80124116,0.99868023,0.99932766,1.0033826,1.0036451,1.0044364,0.79435325,0.14465304
634,0.41188303,0.22963358,-0.0,0.55466574,0.4928486,0.79237604,0.50519127,-0.0,-0.0,-0.0,-0.0,0.1737353,0.17075992,-0.0,-0.0,0.15051118,0.6760251,-0.0,0.0027450752,-0.0,0.0016332697,0.66566724,0.18312569,-0.0,0.99114585,0.5073729,0.4138915,0.31448776,0.10381236,-0.0,-0.0,-0.0,-0.0,-0.0,0.46221685,1.0238273,0.7667422,1.0062169,0.99552935,0.9712981,0.9921075,-0.0,1.0148814,-0.0,0.7044053,0.25312626,0.279,0.4829132,0.8557938,-0.0,0.14259659,0.6324,0.67450553,0.5115254,1.0065382,1.0167367,0.19900423,0.7346371,0.7696567,0.76282924,0.32385024,0.8285484,0.19941089,0.48190904,0.99340904,0.8111915,0.97894275,0.9846627,0.98947346,0.8215847,0.6504593,0.7929845,0.80251145,1.005198,0.99263716,-0.0,0.5070504,1.0032822,0.8064573,0.15261291
635,1.0094613,0.20137772,-0.0,0.5647802,0.7137566,0.31081218,0.7483243,-0.0,-0.0,-0.0,0.512689,0.21774241,0.25676158,0.701673,-0.0,0.5904062,-0.0,-0.0,0.6803732,-0.0,0.9879923,0.66927093,1.006576,-0.0,-0.0,-0.0,-0.0,-0.0,0.19851127,-0.0,-0.0,-0.0,-0.0,-0.0,0.1648378,0.22963338,0.5228061,1.0045141,0.52077156,0.95479345,-0.0,-0.0,0.9809821,-0.0,0.7484268,0.12602133,0.27865252,0.24192658,0.4047265,-0.0,0.1373487,0.81391287,0.84641266,0.5048405,0.33970386,0.9991933,0.18870348,0.75702125,-0.0,0.73988324,0.4887254,0.8204209,0.20413825,-0.0,0.98201674,-0.0,0.29908016,0.97111076,0.95785725,0.96281546,0.9568769,1.0020145,0.99481833,-0.0,0.98909384,0.96763587,0.9989213,0.9972349,-0.0,0.23716581
636,0.038220733,0.19106673,-0.0,0.14324296,0.26117116,0.46753618,-0.0,-0.0,-0.0,-0.0,0.11571464,0.06722808,0.11555205,-0.0,-0.0,0.10032432,-0.0,-0.0,0.33120874,-0.0,0.117380396,0.3511061,0.17465344,0.3625716,0.0026824623,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.7839804,0.9958952,1.0061866,1.002835,0.981883,1.0059407,-0.0,1.0282432,-0.0,0.11565124,0.28490254,0.28593916,-0.0,0.2634954,-0.0,0.14989983,-0.0,-0.0,0.49737296,0.3113437,0.27172503,-0.0,0.75385356,-0.0,0.7819807,0.82620347,0.82561046,0.6098542,0.21987517,-0.0,-0.0,0.29030764,-0.0,0.60522044,0.985925,0.96305203,0.990586,0.99609375,-0.0,0.9962877,1.0235525,1.0068899,0.63710004,0.8244768,0.046646565
637,1.0188241,0.17410757,-0.0,0.44739258,0.36409584,0.6053171,0.06301611,-0.0,-0.0,-0.0,0.34843823,0.123165384,0.107852444,0.27993613,-0.0,0.2082183,-0.0,-0.0,0.6702285,-0.0,0.38834602,0.67946386,0.4226882,-0.0,0.985919,0.25492638,0.19080135,0.0064914194,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.9192055,0.7624406,1.0105948,0.9989506,1.001799,0.9773041,0.9864295,-0.0,1.0063215,-0.0,0.70653766,0.2602541,0.2899597,0.25365737,-0.0,-0.0,0.14260316,0.9121762,0.9382035,0.51419854,1.0058638,1.014359,0.1873607,0.75213414,0.7718493,0.7620105,0.82460034,0.8257875,0.20401606,0.9950379,1.0089707,-0.0,0.64862067,0.99483126,0.9871081,0.48115987,0.6355115,0.80324864,0.79850125,1.0072408,1.0037832,1.0028335,0.9991212,0.999813,0.8061665,0.07909651
638,0.040074892,0.24544884,-0.0,0.4528264,0.73268664,0.27972913,-0.0,-0.0,-0.0,-0.0,0.34236673,0.13711569,0.10539763,-0.0,-0.0,0.095308624,-0.0,-0.0,0.32321385,-0.0,0.25019908,0.34628698,0.18184046,-0.0,-0.0,-0.0,-0.0,0.39375547,-0.0,0.28379956,-0.0,-0.0,-0.0,-0.0,0.3738295,0.51979464,0.7581962,1.0048099,1.003818,0.9785225,0.9954704,-0.0,1.0137136,-0.0,0.28209177,0.14254051,0.29502547,-0.0,0.27434382,-0.0,0.14319408,0.55556166,0.9357332,0.5043404,1.0111989,1.0219358,0.18628941,0.23748007,0.7851822,0.7714555,0.81436574,0.8255707,0.2034797,0.508232,1.000905,-0.0,0.9880738,0.9834309,0.99903667,0.98560315,0.9763193,1.0038702,1.0041428,0.51250416,0.9988378,0.5017676,1.0001366,1.0054363,0.80890757,0.069972925
639,0.5899359,0.18085437,-0.0,0.7841219,0.49511966,0.97831583,0.93389755,-0.0,-0.0,-0.0,0.16201663,0.24723072,0.2857543,-0.0,-0.0,0.23438597,0.34030718,-0.0,0.6755188,-0.0,0.13944384,0.34686622,0.410294,0.347544,0.9983293,0.7470704,0.4641186,0.36952704,0.0050234105,-0.0,-0.0,-0.0,-0.0,-0.0,0.80865616,-0.0,0.76018006,0.9982787,0.9979863,0.98093355,0.9778339,-0.0,1.0077823,-0.0,-0.0,0.2475194,0.28242362,0.9602013,0.2852835,-0.0,0.14166018,0.83662826,0.8656213,0.5140177,0.6660094,1.0080751,0.39518517,0.50966436,0.2579456,-0.0,0.3336539,0.83414537,0.20058304,-0.0,0.9963441,0.811383,-0.0,0.9909925,0.3803273,0.16339071,-0.0,0.7996274,0.80171216,0.9995266,0.99353874,1.0004731,1.0066342,0.7473683,0.99369276,0.31760567
640,0.5836758,0.20884201,-0.0,0.78295314,0.48982802,0.9580109,0.8991153,0.2736346,-0.0,-0.0,0.13488492,0.25181746,0.27213955,-0.0,-0.0,0.22850604,0.0025766948,-0.0,0.33928457,0.5183436,0.13737112,0.34341872,0.33426264,0.3384746,0.99737275,0.50491387,0.42711684,0.21739697,0.26062703,-0.0,-0.0,-0.0,-0.0,-0.0,0.2773675,0.5155679,0.75669664,0.99734664,0.99780273,-0.0,0.98355883,-0.0,1.0112058,-0.0,0.6667518,0.26403892,0.28889355,0.9610087,0.2862793,-0.0,0.14195034,0.5639419,0.525914,0.26080662,-0.0,1.0049108,0.3955614,-0.0,0.76186705,0.25525424,0.33332515,0.83108497,0.20416436,-0.0,0.9959745,0.8102646,-0.0,0.9977475,0.38393432,0.16280632,0.30442512,0.7973574,0.7987566,1.0025223,0.9963138,1.006608,1.0104601,0.9968125,0.7953683,0.3315973
641,0.23263286,0.009151498,-0.0,0.6774779,0.4844294,0.9505311,0.8594575,-0.0,-0.0,-0.0,0.13668863,0.168646,0.16922261,0.41052076,-0.0,0.30551517,0.345725,-0.0,0.6669615,0.507427,0.3820347,0.34084898,0.424846,0.34532726,1.0000471,0.5056255,0.4724737,-0.0,0.43642038,-0.0,-0.0,-0.0,-0.0,-0.0,0.36399063,0.26464278,0.25818503,1.0011921,1.0019603,0.9824768,0.9890182,-0.0,1.0077481,-0.0,0.86731285,0.25660107,0.29057673,-0.0,0.70971614,-0.0,0.14109331,0.84886986,0.87384206,0.51265407,0.66569716,1.013363,0.3992447,0.4986104,0.7627725,0.7601685,0.32885584,0.8324508,0.20077556,-0.0,1.0015433,0.8137754,0.64747155,0.99448276,0.7837709,0.16238785,-0.0,0.8028912,0.8017266,0.99787784,0.9995928,1.0054425,1.0010437,1.0013467,0.7972959,0.26692918
642,0.3634379,0.2498189,-0.0,0.7783211,0.735797,0.7294736,0.74396086,-0.0,-0.0,-0.0,0.23464663,0.3189588,0.3803096,0.33243945,-0.0,0.45203948,0.34410083,-0.0,0.6730835,0.505199,0.5128508,0.3388958,0.5882391,1.0272638,0.9776441,0.5018435,0.39180198,0.31996927,0.20308116,-0.0,-0.0,-0.0,-0.0,-0.0,0.5519446,0.7690228,0.7496493,0.9953497,0.9986322,0.9785572,0.98065746,-0.0,1.0014861,-0.0,0.49678823,0.25484622,0.2846987,-0.0,0.9930627,-0.0,0.14153081,0.6310829,0.9391595,0.516395,0.6634897,1.0044601,0.18827003,0.5146778,0.7574671,0.2593439,0.32594702,0.82671076,0.20151389,0.5032279,0.9962486,0.80904084,-0.0,0.9839995,0.7769395,0.15642251,-0.0,0.80135715,0.7966908,0.9924159,0.99628794,0.4956791,0.99519706,0.9945334,0.7941709,0.42824855
643,0.23719253,0.27562684,-0.0,0.4558953,0.49025324,0.71812487,0.3259573,0.13813667,-0.0,-0.0,0.0032517433,0.124009944,0.10838151,0.39480504,-0.0,0.24856198,0.004059882,-0.0,0.67158186,0.5068257,0.5045427,0.34063512,0.42255715,-0.0,0.9923178,0.5075534,0.33797848,0.25485256,0.0019080844,-0.0,-0.0,-0.0,-0.0,-0.0,0.2754975,0.26738882,0.7656831,1.0027124,0.99888563,0.97951585,0.9891118,-0.0,1.022785,-0.0,0.57532656,0.7542555,0.28405067,-0.0,0.7148978,-0.0,0.14115489,0.9859676,0.4093475,0.2620447,1.0007621,1.016674,0.20247498,0.74744254,0.7671846,0.7607222,0.66119933,0.15852259,0.20100328,-0.0,1.0050522,0.81621456,0.9858141,0.32697108,0.9856249,0.17340109,-0.0,0.8053151,0.8078772,1.0031586,1.002239,0.24594583,1.006703,1.0053923,0.7973199,0.16626666
644,-0.0,0.2882,-0.0,0.89453566,0.48785952,1.000534,0.9808467,0.084925555,-0.0,-0.0,0.27987802,0.29732236,0.32514867,-0.0,-0.0,0.27219287,0.34371173,-0.0,0.67397845,0.5025431,0.26283684,0.33577093,0.42377275,0.34453,1.001346,0.74010116,0.3586083,0.23722324,0.23864609,-0.0,-0.0,-0.0,-0.0,-0.0,0.82113224,0.7697728,0.2644522,1.0014364,1.001795,0.98484296,0.9912752,-0.0,1.0139517,-0.0,0.87214136,0.25612384,0.2913356,-0.0,0.27621576,-0.0,0.1374828,0.34760922,0.33197513,0.7570514,-0.0,1.015588,0.39349887,-0.0,0.7621406,0.5047623,0.32870033,0.8320757,0.19998485,-0.0,1.0046109,0.81549084,-0.0,0.9944597,0.39019534,0.16025843,-0.0,0.8080047,0.8078121,1.0067495,1.0000477,1.0047407,1.0019957,0.74669343,0.9884044,0.4589205
645,-0.0,0.010763807,-0.0,0.56430435,0.49385676,0.7210388,0.3607289,-0.0,-0.0,-0.0,0.28600636,0.17391028,0.14814459,-0.0,-0.0,0.1290844,0.34520563,-0.0,0.33676592,0.5193037,0.37729836,0.3397639,0.2549863,-0.0,0.99451625,0.5049152,0.4245571,0.008841124,0.5716668,0.069752716,-0.0,-0.0,-0.0,-0.0,0.18846798,0.26422426,0.74851096,1.0058678,0.99802125,-0.0,0.99735844,-0.0,0.0122571625,-0.0,0.5026721,0.26628786,0.2897558,-0.0,0.283488,-0.0,0.14481081,0.6353381,0.67725855,0.5048854,0.9940095,1.0117482,0.1947563,0.74544966,0.77653,0.76310694,-0.0,0.5012151,0.19880775,1.0034056,1.0071837,0.80833,0.99097633,0.9939695,0.9989089,0.82844406,0.65471053,0.80830204,0.8019401,1.0079616,1.0012095,1.0067778,1.0032208,1.003189,0.8014246,0.14922205
646,-0.0,0.21317236,-0.0,0.455547,0.48769948,0.58488417,0.004204085,-0.0,-0.0,-0.0,-0.0,-0.0,0.16833147,-0.0,-0.0,0.1427542,-0.0,-0.0,0.33687678,-0.0,0.38070998,0.3355701,0.42500123,-0.0,0.9804349,0.50613755,0.31048778,0.0025055376,0.04628472,-0.0,-0.0,-0.0,-0.0,-0.0,0.55931914,0.5290576,0.7641887,1.0047781,0.9964983,0.9732921,0.98758185,-0.0,1.0215981,-0.0,0.4901426,0.26545352,0.28642112,-0.0,0.27789378,-0.0,0.14280687,0.5666688,0.5456939,0.5083092,1.0015764,1.021922,0.19906637,0.9943438,1.0275147,1.0226018,0.99188113,0.998941,0.20132756,0.49409476,1.0043192,0.8205373,0.98173666,0.3278721,0.9978118,0.83272296,0.6379875,0.80344105,0.80727863,1.0138874,1.0019972,1.0028923,1.0041455,1.0027096,0.80522126,0.08454942
647,-0.0,0.29105887,-0.0,0.5716665,0.4883041,0.6032307,0.05894702,0.1081362,-0.0,-0.0,0.25631702,0.17167005,0.1744099,-0.0,-0.0,0.15087286,-0.0,-0.0,0.33677346,-0.0,0.38050765,0.34217653,0.25701067,0.68197745,0.98161006,0.5088028,0.35900536,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.46610996,0.53691065,0.7605682,0.9998518,0.998726,-0.0,0.9815234,-0.0,1.0173888,-0.0,0.27929652,0.26238585,0.2875858,-0.0,0.27949616,-0.0,0.14271703,0.9243044,0.9455314,0.75764304,0.99877965,1.0166751,0.20287175,0.746399,0.7733861,0.51549417,0.65968263,0.8291221,0.2029416,-0.0,1.0027106,0.8108654,0.97798324,0.9912011,0.38924006,0.16362754,0.29512927,0.80355215,0.7997669,1.0054648,1.000425,1.0008166,1.0000647,1.0022589,0.8014348,0.16818483
648,0.22733483,0.24116226,-0.0,0.5580077,0.49051633,0.69398606,0.27083272,0.19255106,-0.0,-0.0,0.32741407,0.12159269,0.16667004,0.38049638,-0.0,0.29014003,-0.0,-0.0,0.33522883,0.51369834,0.50886416,0.3376568,0.4215595,0.34109014,0.9816066,0.4999373,0.32401907,-0.0,0.22739202,0.38569438,-0.0,-0.0,-0.0,-0.0,0.4647813,1.0306466,0.7617262,1.0057902,0.99845797,0.9752165,0.9861163,-0.0,1.0142877,-0.0,0.4986684,0.5099144,0.2863185,-0.0,0.70973116,-0.0,0.1414579,0.5633083,0.54159653,0.26426905,1.0073813,1.016348,0.19874762,0.75445956,0.77159363,0.7618826,0.8254745,0.83316267,0.20066434,1.0117294,1.0006056,0.81445086,0.9822142,0.9896386,0.7950053,0.16391526,0.64864796,0.80109835,0.80578935,1.0067642,0.9978483,1.0033079,1.0051416,1.0016227,0.7995883,0.16475837
649,0.94075876,0.08787049,-0.0,0.33275563,0.61300325,0.71197295,0.32413036,-0.0,-0.0,-0.0,-0.0,0.10711038,0.061522834,-0.0,-0.0,0.06281823,0.3402523,-0.0,0.33308956,-0.0,0.12657529,0.33717275,0.089050785,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0092332,0.27421573,1.0113987,0.9976298,1.0033768,0.98662055,0.9953867,-0.0,1.0197005,-0.0,0.4116653,0.26405865,0.28141856,0.7259622,0.85736513,-0.0,0.14246047,0.34780604,0.3413015,0.51505107,1.0116185,1.021441,0.18738219,0.50680673,0.77363163,0.0047787763,0.15992263,0.33110723,0.19867086,0.49059132,1.0046835,0.80979073,0.9884442,0.99357885,1.0027944,0.9973821,0.97541547,1.0014627,1.0015818,1.0152619,1.006615,0.5030763,0.9974469,1.0113693,0.79691917,0.05870562
650,0.23069355,0.22780459,-0.0,0.67597735,0.6077511,0.99611115,0.95966864,-0.0,-0.0,-0.0,0.35050467,0.13297322,0.11609129,0.40057153,-0.0,0.25757626,-0.0,-0.0,0.6671451,0.5107656,0.38239864,0.33909592,0.4259554,-0.0,1.0014849,0.5058986,0.41505396,-0.0,0.0023486074,-0.0,-0.0,-0.0,-0.0,-0.0,0.36489657,0.51665694,0.2631303,0.9997186,0.9958688,0.97770876,0.9855358,-0.0,1.0111184,-0.0,0.8659591,0.25518453,0.286802,-0.0,0.70846456,-0.0,0.14075692,0.34561968,0.33156824,1.0050781,0.6637977,1.0153587,0.39631674,0.49747553,0.77252483,0.7548578,0.8264748,0.82967067,0.20013273,-0.0,1.0008128,0.8150164,0.6489724,0.9898246,0.98787415,0.15346824,0.3046278,0.80978364,0.801774,1.0023682,0.9973591,1.0013468,1.001956,0.99811846,0.80008924,0.23877025
651,0.28365073,0.21083553,-0.0,0.34095883,0.48711833,0.49799666,0.0014090743,-0.0,-0.0,-0.0,0.32061595,0.12936011,0.097874075,0.3633731,-0.0,0.2254924,0.3370433,-0.0,0.32722172,-0.0,0.50516427,0.34009418,0.42145693,0.3355788,0.9751185,0.2507216,0.217122,0.14622241,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.8294828,0.7721015,0.75513977,0.996905,1.0023127,0.97366536,0.9875581,-0.0,1.0051383,-0.0,0.2789974,0.014875464,0.28898448,-0.0,0.70233494,-0.0,0.14356205,0.5626354,0.5392165,0.5097366,0.9887179,1.0043547,0.19464736,0.7456156,0.76976514,0.5110334,0.8200277,0.819253,0.20483968,0.9942746,1.0035183,0.8069613,0.9759542,0.9887302,0.40032306,0.8224984,0.63816303,0.19085738,0.6066234,0.51485556,1.0013884,0.4902227,0.9987861,1.0017463,0.807222,0.10169878
652,0.23232967,0.24099915,-0.0,0.6746564,0.48946804,0.91249466,0.77070975,-0.0,-0.0,-0.0,0.3780448,0.13991779,0.129713,0.3848891,-0.0,0.26327527,-0.0,-0.0,0.6642854,0.5069502,0.2582851,0.34013075,0.41898465,0.34091446,0.9986682,0.5014877,0.37167645,-0.0,0.22405234,-0.0,-0.0,-0.0,-0.0,-0.0,0.55730134,0.7766626,0.7607109,1.0015886,1.0008761,0.9815969,0.9888012,-0.0,1.0172162,-0.0,0.20081499,0.2581713,0.2865957,-0.0,0.708193,-0.0,0.14117946,0.8524424,0.87790245,0.51033854,0.6708877,1.0187852,0.39827415,0.50504285,0.7721115,0.76985246,0.83088934,0.83222216,0.20173174,-0.0,1.0042357,0.8149313,0.6527223,0.9950667,0.7963092,0.16557468,0.3091025,0.8056755,0.80321443,1.004241,0.99962187,1.0069444,1.0035515,1.0010729,0.80069613,0.21302094
653,0.17105633,0.21619436,-0.0,0.55872345,0.73663104,0.25676858,0.73759806,-0.0,-0.0,-0.0,0.328518,0.119719565,0.10027304,0.33798072,-0.0,0.22000626,-0.0,-0.0,0.33418694,-0.0,0.3739657,0.3336906,0.42669097,-0.0,0.9622477,0.25491735,0.15997928,0.06847072,-0.0,0.4302727,-0.0,-0.0,-0.0,-0.0,0.46227378,0.5176432,1.0140204,1.000152,-0.0,0.98542166,0.99103916,-0.0,1.0175548,-0.0,0.36880872,0.25494665,0.29404658,-0.0,-0.0,-0.0,0.14234003,0.5532082,0.52784985,0.51120746,1.016863,1.0261663,0.17684814,0.74756235,0.7768403,0.76456743,0.8259844,0.82221276,0.200665,0.001639425,1.0014164,0.8121021,0.98772025,0.9840367,0.9978091,0.82740563,0.6439128,0.80631995,0.80896103,1.0062038,0.9990231,0.496268,1.0035249,1.0047071,0.80584174,0.14764437
654,-0.0,0.30736795,-0.0,0.78597736,0.61248773,0.90157914,0.7576634,0.38976908,-0.0,-0.0,0.18379776,0.3450351,0.40618777,-0.0,-0.0,0.33781457,0.3486427,-0.0,0.6682077,0.51188195,0.26269755,0.33696193,0.4181714,0.34081063,0.997264,0.7535399,0.6020561,0.2850333,0.08449639,-0.0,-0.0,-0.0,-0.0,-0.0,0.6406927,0.52310425,0.75486225,0.99980366,0.9971355,-0.0,0.9838901,-0.0,1.0135403,-0.0,0.6243851,0.25748467,0.28614366,-0.0,0.28010747,-0.0,0.14181907,0.5592205,0.5339488,0.2601964,0.66419214,0.5105257,0.398442,0.49835175,0.7701677,0.2577668,0.32426497,0.82969403,0.19952142,-0.0,1.0010569,0.8105765,0.646949,0.99134034,0.7827687,0.16685623,-0.0,0.80279326,0.8025192,1.0001595,0.99843967,1.0059255,1.0037777,0.997814,0.79381794,0.432136
655,0.82490355,0.08650686,-0.0,0.56158525,0.4893918,0.73308384,0.35048598,0.21521491,-0.0,-0.0,0.23078327,0.08442798,0.0446082,0.2760939,-0.0,0.15265027,-0.0,-0.0,0.32800305,0.5192591,0.38300878,0.34795192,0.33865306,-0.0,0.9875785,0.25156477,0.19602568,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.1879304,1.0317059,1.015105,1.0023794,0.9997766,0.9721929,0.99379987,-0.0,1.0250989,-0.0,0.077421516,0.26597914,0.29046637,0.72900414,0.71200496,-0.0,0.14228089,0.4177615,0.47367886,0.2559246,1.0069318,1.0191243,0.19219951,0.74974006,0.7775223,0.769926,0.8222758,0.8331738,0.20148921,0.9977507,1.0023218,0.81967795,0.98268664,0.99096996,1.0015202,0.83091,0.6489873,0.8031201,0.8050486,1.0099329,0.9987428,1.0055882,1.007948,1.001501,0.60228056,0.07442269
656,-0.0,0.24867424,-0.0,0.45212176,0.7377888,0.63794947,0.93762505,0.010968701,-0.0,-0.0,0.10956021,0.17235667,0.16760886,-0.0,-0.0,0.14211726,0.34650636,-0.0,0.33758053,0.5098103,0.3839977,0.33834675,0.2561782,-0.0,0.98331654,0.25420794,0.2294784,-0.0,0.0005085301,-0.0,-0.0,-0.0,-0.0,-0.0,0.6482466,0.52326286,0.7589402,1.0015346,1.000498,-0.0,0.98973006,-0.0,1.019083,-0.0,0.49831122,0.2582285,0.28668445,-0.0,0.27878872,-0.0,0.14213657,0.420582,0.4041543,0.25766373,0.66665316,1.014055,0.19543216,0.7440558,0.7654671,0.7649403,-0.0,0.82949084,0.20141864,-0.0,1.0022248,0.80791116,0.64950645,0.9957363,0.99874866,0.17474514,0.31248206,0.80511487,0.80343485,1.0007321,0.9997351,0.50223285,1.0044881,1.00302,0.79897654,0.1536042
657,0.29533526,0.20374207,-0.0,0.67344224,0.6136784,0.44566795,0.84468204,-0.0,-0.0,-0.0,0.3297281,0.14050743,0.11802544,0.3150148,-0.0,0.225258,-0.0,-0.0,0.33273685,0.50790435,0.37853444,0.33692026,0.33583736,0.33811903,0.98124886,0.26556256,0.20643473,0.0018359092,-0.0,0.20100254,-0.0,-0.0,-0.0,-0.0,0.09865711,0.5101714,0.7541697,1.0052367,1.0090278,0.9831969,0.32870227,-0.0,1.0069587,-0.0,0.24556828,0.25595108,0.28406617,-0.0,0.69872147,-0.0,0.13920268,0.7812142,1.0097016,0.5100994,1.0037318,0.27296522,-0.0,0.48999527,0.76956373,0.76805717,0.8222829,0.83386755,0.1984601,1.0170316,0.9962199,0.7994945,0.987638,0.99213016,0.40185776,0.16795167,0.30974627,0.79269207,0.8075607,0.5267886,1.0000519,0.50954384,1.0095408,1.0062698,0.8095202,0.15773703
658,0.18048644,0.2584594,-0.0,0.56951743,0.48980254,0.56542957,-0.0,-0.0,-0.0,-0.0,0.39095402,0.14851066,0.13387012,0.26198706,-0.0,0.22195229,-0.0,-0.0,0.33834013,-0.0,0.38472724,0.34093964,0.33903423,0.34256938,0.97397625,0.2579757,0.24734986,0.22985789,0.0013198014,-0.0,-0.0,-0.0,-0.0,-0.0,0.003447719,1.0190657,0.76152617,1.0036279,0.99895,0.96587825,0.98685104,-0.0,1.0203238,-0.0,0.500485,0.011011623,0.289269,-0.0,-0.0,-0.0,0.14070696,0.84889644,0.87646955,0.5158122,0.99597806,1.0191709,0.19252002,0.74921405,0.77103746,0.7586651,0.8172133,0.8315595,0.20017245,0.99040884,1.0060071,0.81443685,0.98984563,0.9931062,0.3911001,0.15493108,0.6480727,0.8044802,0.8002335,1.005074,1.0009108,1.0005535,1.0062658,1.0010889,0.0018673502,0.09582659
